Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
MGI:1353466	NCBI_gene:9313	0.34	0.34	0.565033783784	0.55	0.42	0.42	0.786885245902	0.777777777778
MGI:1333772	NCBI_gene:10117	0.34	0.34	0.573770491803	0.555555555556	0.34	0.34	0.867064934779	0.858708708709
MGI:1918882	NCBI_gene:55800	0.33	0.33	1.0	1.0	0.33	0.33	1.0	1.0
MGI:2181182	NCBI_gene:9631	0.32	0.32	0.716233766234	0.714285714286	0.3275	0.3275	0.905096255274	0.882423371648
MGI:95402	NCBI_gene:2038	0.29	0.29	0.622222222222	0.564102564103	0.29	0.29	1.0	1.0
MGI:96687	NCBI_gene:3859	0.28	0.28	0.658823529412	0.666666666667	0.315	0.315	0.711764705882	0.716666666667
MGI:1913363	NCBI_gene:116519	0.28	0.28	0.68115942029	0.645161290323	0.3	0.3	0.794520547945	0.772727272727
MGI:1353569	NCBI_gene:2301	0.28	0.28	0.658227848101	0.625	0.325	0.325	0.95652173913	0.946428571429
MGI:101770	NCBI_gene:631	0.28	0.28	0.875855327468	0.889328063241	0.3	0.3	0.936461388074	0.943675889328
MGI:1861746	NCBI_gene:64327	0.27	0.27	0.449541284404	0.475	0.33	0.33	0.825925925926	0.851063829787
MGI:108474	NCBI_gene:8323	0.25	0.25	0.4	0.416666666667	0.25	0.25	0.407142857143	0.5
MGI:88005	NCBI_gene:265	0.24	0.24	0.432432432432	0.404761904762	0.29	0.29	0.757034499633	0.736111111111
MGI:1932535	NCBI_gene:84662	0.24	0.24	0.202702702703	0.176470588235	0.25	0.25	0.903373819163	0.879464285714
MGI:95688	NCBI_gene:8200	0.23	0.23	0.331950207469	0.356164383562	0.36	0.36	0.965189873418	0.916666666667
MGI:2444662	NCBI_gene:283417	0.225	0.225	0.3	0.28	0.35	0.35	0.86675257732	0.845693779904
MGI:96699	NCBI_gene:3849	0.22	0.22	0.285714285714	0.338632750397	0.22	0.22	0.674061648673	0.705513784461
MGI:88522	NCBI_gene:1419	0.22	0.22	0.827468230694	0.821146245059	0.27	0.27	0.927419354839	0.920454545455
MGI:1351617	NCBI_gene:21	0.22	0.22	0.253521126761	0.25	0.235	0.235	0.790625	0.775
MGI:1298216	NCBI_gene:1427	0.22	0.22	0.827468230694	0.821146245059	0.27	0.27	0.927419354839	0.920454545455
MGI:96782	NCBI_gene:3972	0.2	0.2	0.333333333333	0.304347826087	0.23	0.23	0.706156716418	0.670833333333
MGI:95790	NCBI_gene:2798	0.2	0.2	0.288413929691	0.258064516129	0.245	0.245	0.766858478691	0.753205128205
MGI:94891	NCBI_gene:50846	0.2	0.2	0.243243243243	0.225806451613	0.2375	0.2375	0.51962594697	0.505681818182
MGI:88055	NCBI_gene:345	0.2	0.2	0.485340062485	0.44	0.2425	0.2425	0.716234905504	0.704545454545
MGI:2181067	NCBI_gene:317719	0.2	0.2	0.318181818182	0.28	0.23	0.23	0.546428571429	0.541176470588
MGI:2179947	NCBI_gene:117144	0.2	0.2	0.252631578947	0.222222222222	0.28	0.28	0.838403614458	0.817741935484
MGI:2152345	NCBI_gene:6875	0.2	0.2	0.3	0.269230769231	0.245	0.245	0.65	0.619230769231
MGI:2149946	NCBI_gene:57120	0.2	0.2	0.156856187291	0.131432973806	0.2	0.2	0.47388498455	0.446052631579
MGI:1918339	NCBI_gene:124404	0.2	0.2	0.233362143475	0.205882352941	0.28	0.28	0.642307692308	0.624509803922
MGI:1354733	NCBI_gene:1761	0.2	0.2	0.318181818182	0.269230769231	0.2575	0.2575	0.552941176471	0.522619047619
MGI:1349421	NCBI_gene:344018	0.2	0.2	0.271084337349	0.227272727273	0.3	0.3	0.75	0.75
MGI:1321119	NCBI_gene:6795	0.2	0.2	0.170212765957	0.142857142857	0.225	0.225	0.41968557758	0.378205128205
MGI:109542	NCBI_gene:50511	0.2	0.2	0.272989355411	0.225806451613	0.245	0.245	0.675	0.636538461538
MGI:108011	NCBI_gene:135935	0.2	0.2	0.253012048193	0.212121212121	0.295	0.295	0.740662650602	0.726515151515
MGI:103073	NCBI_gene:22917	0.2	0.2	0.201923076923	0.179487179487	0.2	0.2	0.605373502467	0.587877583466
MGI:97576	NCBI_gene:5255	0.19	0.19	0.333333333333	0.263157894737	0.225	0.225	0.387005649718	0.353801169591
MGI:2661061	NCBI_gene:147409	0.19	0.19	0.338028169014	0.333333333333	0.265	0.265	0.799518386462	0.821691176471
MGI:1913063	NCBI_gene:51778	0.19	0.19	0.414634146341	0.394541778976	0.255	0.255	0.724664224664	0.700221403311
MGI:2153463	NCBI_gene:122042	0.185	0.185	0.289156626506	0.285714285714	0.2175	0.2175	0.633959311424	0.571153846154
MGI:108427	NCBI_gene:3640	0.185	0.185	0.29542830755	0.285714285714	0.2175	0.2175	0.632002240717	0.606570512821
MGI:2661445	NCBI_gene:29119	0.17	0.17	0.3915	0.385613207547	0.2875	0.2875	0.756352087114	0.762931034483
MGI:2140260	NCBI_gene:255738	0.17	0.17	0.125	0.145833333333	0.28	0.28	0.939759036145	0.934210526316
MGI:107191	NCBI_gene:658	0.17	0.14	0.2125	0.235294117647	0.35	0.35	0.880124223602	0.814935064935
MGI:99953	NCBI_gene:2703	0.16	0.16	0.756756756757	0.739130434783	0.3	0.3	0.895348837209	0.9
MGI:99438	NCBI_gene:611	0.16	0.16	0.287128712871	0.362068965517	0.1825	0.1825	0.647762570375	0.610622136484
MGI:97895	NCBI_gene:5967	0.16	0.16	0.457142857143	0.615384615385	0.26	0.26	0.728571428571	0.807692307692
MGI:97394	NCBI_gene:4942	0.16	0.16	0.245098039216	0.259259259259	0.205	0.205	0.51868872549	0.560182173064
MGI:96692	NCBI_gene:3875	0.16	0.16	0.19512195122	0.347826086957	0.195	0.195	0.59756097561	0.673913043478
MGI:95779	NCBI_gene:2780	0.16	0.16	0.287128712871	0.362068965517	0.235	0.235	0.589667229838	0.574718237705
MGI:95778	NCBI_gene:2779	0.16	0.16	0.510204081633	0.459459459459	0.16	0.16	0.735294117647	0.68108974359
MGI:88524	NCBI_gene:1421	0.16	0.16	0.756756756757	0.740740740741	0.3	0.3	0.894366197183	0.9
MGI:88523	NCBI_gene:1420	0.16	0.16	0.696629213483	0.653846153846	0.24	0.24	0.894366197183	0.87037037037
MGI:88519	NCBI_gene:1415	0.16	0.16	0.675675675676	0.62962962963	0.3	0.3	0.894366197183	0.886363636364
MGI:88518	NCBI_gene:1411	0.16	0.16	0.759144237405	0.726363636364	0.28	0.28	0.948412698413	0.943181818182
MGI:88464	NCBI_gene:1296	0.16	0.16	0.560344827586	0.560975609756	0.315	0.315	0.9375	0.954545454545
MGI:88401	NCBI_gene:338917	0.16	0.16	0.462068965517	0.435897435897	0.23	0.23	0.78732414308	0.769642857143
MGI:88374	NCBI_gene:1056	0.16	0.16	0.126582278481	0.147058823529	0.185	0.185	0.198291139241	0.202561669829
MGI:3036246	NCBI_gene:164045	0.16	0.16	0.199137931034	0.190476190476	0.195	0.195	0.315059078852	0.27451048951
MGI:2448607	NCBI_gene:60506	0.16	0.16	0.735294117647	0.653846153846	0.2025	0.2025	1.0	1.0
MGI:2442632	NCBI_gene:93589	0.16	0.16	0.602409638554	0.586206896552	0.245	0.245	0.74997149556	0.731932931933
MGI:2385958	NCBI_gene:114902	0.16	0.16	0.35	0.396226415094	0.245	0.245	0.653264935371	0.659827978793
MGI:2384418	NCBI_gene:388531	0.16	0.16	0.541739130435	0.494435612083	0.16	0.16	0.770869565217	0.747217806041
MGI:2384303	NCBI_gene:94137	0.16	0.16	0.246311395845	0.290619520748	0.16	0.16	0.585453769537	0.558474801061
MGI:2148800	NCBI_gene:23746	0.16	0.16	0.259615384615	0.28813559322	0.245	0.245	0.481462293168	0.507239525399
MGI:2140279	NCBI_gene:23424	0.16	0.16	0.435483870968	0.418831168831	0.16	0.16	0.80325140809	0.789544513458
MGI:1931825	NCBI_gene:4166	0.16	0.16	0.735882058971	0.709565217391	0.2875	0.2875	0.884615384615	0.869565217391
MGI:1923032	NCBI_gene:167691	0.16	0.16	0.244897959184	0.264705882353	0.245	0.245	0.424047780032	0.539864864865
MGI:1920910	NCBI_gene:57010	0.16	0.16	0.510204081633	0.459459459459	0.205	0.205	0.723595854004	0.695457559682
MGI:1889818	NCBI_gene:23554	0.16	0.16	0.54647077611	0.53125	0.2475	0.2475	0.76830471319	0.773333333333
MGI:1859639	NCBI_gene:778	0.16	0.16	0.393700787402	0.396226415094	0.225	0.225	0.816378416893	0.817639257294
MGI:1355553	NCBI_gene:220202	0.16	0.16	0.442477876106	0.42	0.225	0.225	0.716467696629	0.70427229021
MGI:1353562	NCBI_gene:54714	0.16	0.16	0.287128712871	0.362068965517	0.245	0.245	0.54755360088	0.548234552333
MGI:1351343	NCBI_gene:2916	0.16	0.16	0.709752321981	0.626923076923	0.16	0.16	0.867647058824	0.826923076923
MGI:1347058	NCBI_gene:3299	0.16	0.16	0.666666666667	0.62962962963	0.24	0.24	0.856384150455	0.845494071146
MGI:1346332	NCBI_gene:7439	0.16	0.16	0.333333333333	0.388888888889	0.1925	0.1925	0.675757575758	0.712087087087
MGI:1345146	NCBI_gene:6011	0.16	0.16	0.2427413273	0.283412058905	0.16	0.16	0.502055660974	0.496923076923
MGI:1341840	NCBI_gene:4990	0.16	0.16	0.521677927928	0.5	0.225	0.225	0.672501478415	0.674568965517
MGI:1341818	NCBI_gene:1261	0.16	0.16	0.245098039216	0.274193548387	0.16	0.16	0.5596700545	0.530340501792
MGI:1333828	NCBI_gene:8419	0.16	0.16	0.782013685239	0.755928853755	0.27	0.27	1.0	1.0
MGI:1330305	NCBI_gene:4308	0.16	0.16	0.679609989737	0.593103448276	0.16	0.16	0.931034482759	0.904761904762
MGI:1202864	NCBI_gene:4653	0.16	0.16	0.770872865275	0.758928571429	0.16	0.16	0.788662239089	0.784226190476
MGI:1202398	NCBI_gene:11081	0.16	0.16	0.630616583983	0.56865530303	0.315	0.315	0.888888888889	0.857142857143
MGI:1097692	NCBI_gene:5956	0.16	0.16	0.698795180723	0.634848484848	0.245	0.245	0.849397590361	0.817424242424
MGI:107193	NCBI_gene:4935	0.16	0.16	0.345079624336	0.338760504202	0.205	0.205	0.631925984996	0.603050595238
MGI:106923	NCBI_gene:7092	0.16	0.16	0.352188552189	0.339622641509	0.26	0.26	0.558114579814	0.504659832246
MGI:105956	NCBI_gene:5146	0.16	0.16	0.325301204819	0.396226415094	0.245	0.245	0.73431372549	0.691787941788
MGI:104336	NCBI_gene:1412	0.16	0.16	0.806451612903	0.772727272727	0.24	0.24	0.903225806452	0.886363636364
MGI:98769	NCBI_gene:3195	0.15	0.15	0.214375	0.193996415771	0.155	0.155	0.449328449328	0.406944444444
MGI:96533	NCBI_gene:3549	0.15	0.15	0.222222222222	0.257142857143	0.295	0.295	0.81037414966	0.741258741259
MGI:95401	NCBI_gene:2035	0.15	0.15	0.368534482759	0.311264822134	0.29	0.29	0.811111111111	0.782051282051
MGI:88336	NCBI_gene:958	0.15	0.15	0.221637426901	0.195732526882	0.32	0.32	1.0	1.0
MGI:2146636	NCBI_gene:3273	0.15	0.15	0.225806451613	0.170731707317	0.15	0.15	0.327272727273	0.268465909091
MGI:1918480	NCBI_gene:54808	0.15	0.15	0.258620689655	0.258620689655	0.305	0.305	0.708127914724	0.692587209302
MGI:1918089	NCBI_gene:64805	0.15	0.15	0.236842105263	0.211538461538	0.29	0.29	0.576285790032	0.553827751196
MGI:1333849	NCBI_gene:10235	0.15	0.15	0.214285714286	0.170731707317	0.29	0.29	0.489702517162	0.448564593301
MGI:1328350	NCBI_gene:4148	0.15	0.15	0.283018867925	0.28125	0.28	0.28	0.723376623377	0.663461538462
MGI:108015	NCBI_gene:579	0.15	0.15	0.309090909091	0.297297297297	0.26	0.26	0.6216370415	0.583333333333
MGI:107374	NCBI_gene:5307	0.15	0.14	0.226890756303	0.24	0.28	0.2575	0.648546778269	0.646160962072
MGI:104769	NCBI_gene:60681	0.15	0.14	0.169491525424	0.291666666667	0.22	0.215	0.319120762712	0.5625
MGI:102849	NCBI_gene:3818	0.15	0.15	0.417471590909	0.370629370629	0.22	0.22	0.664473684211	0.6
MGI:99613	NCBI_gene:7535	0.14	0.14	0.179792340092	0.166666666667	0.235	0.235	0.727475071225	0.713567362429
MGI:99255	NCBI_gene:356	0.14	0.14	0.205882352941	0.193548387097	0.255	0.255	0.880736910149	0.852564102564
MGI:97846	NCBI_gene:5880	0.14	0.14	0.277777777778	0.238095238095	0.195	0.195	0.740794353189	0.706275303644
MGI:97810	NCBI_gene:5788	0.14	0.14	0.175675675676	0.166666666667	0.21	0.21	0.717310087173	0.683179723502
MGI:97493	NCBI_gene:5083	0.14	0.14	0.241379310345	0.25	0.255	0.255	0.773369565217	0.748148148148
MGI:97249	NCBI_gene:4602	0.14	0.14	0.218181818182	0.190476190476	0.1575	0.1575	0.521084337349	0.461904761905
MGI:96891	NCBI_gene:4066	0.14	0.14	0.157075748679	0.12962962963	0.175	0.175	0.350635106296	0.346568627451
MGI:96621	NCBI_gene:3702	0.14	0.14	0.169014084507	0.154929577465	0.205	0.205	0.664534883721	0.630803571429
MGI:96607	NCBI_gene:3684	0.14	0.14	0.21568627451	0.2	0.14	0.14	0.547552447552	0.505434782609
MGI:96562	NCBI_gene:3575	0.14	0.14	0.16393442623	0.150943396226	0.23	0.23	0.499741712028	0.461111111111
MGI:96538	NCBI_gene:3587	0.14	0.14	0.176991150442	0.15	0.195	0.195	0.378003003003	0.384615384615
MGI:95559	NCBI_gene:2322	0.14	0.14	0.201694915254	0.175735294118	0.1775	0.1775	0.719251336898	0.659722222222
MGI:88346	NCBI_gene:925	0.14	0.14	0.191489361702	0.166666666667	0.24	0.24	0.793313069909	0.77986453202
MGI:88337	NCBI_gene:959	0.14	0.1	0.2	0.181818181818	0.23	0.23	0.75671180803	0.703007518797
MGI:88332	NCBI_gene:916	0.14	0.14	0.142857142857	0.121951219512	0.2	0.2	0.494823820319	0.430600071225
MGI:88326	NCBI_gene:939	0.14	0.14	0.225	0.202564102564	0.205	0.205	0.56435528757	0.515151515152
MGI:87931	NCBI_gene:1675	0.14	0.14	0.333333333333	0.25	0.14	0.14	0.833333333333	0.8125
MGI:2182474	NCBI_gene:51135	0.14	0.14	0.222222222222	0.1875	0.14	0.14	0.480598410472	0.422727272727
MGI:2138987	NCBI_gene:83959	0.14	0.14	0.263736263736	0.237212276215	0.2425	0.2425	0.656762915799	0.616742315655
MGI:1929004	NCBI_gene:6789	0.14	0.14	0.193548387097	0.170212765957	0.2	0.2	0.58640776699	0.550505050505
MGI:1922941	NCBI_gene:203286	0.14	0.13	0.247706422018	0.256776556777	0.245	0.245	0.713564213564	0.675720620843
MGI:1917700	NCBI_gene:201294	0.14	0.14	0.214285714286	0.189189189189	0.21	0.21	0.737231182796	0.725
MGI:1916978	NCBI_gene:84433	0.14	0.14	0.154929577465	0.140350877193	0.245	0.245	0.872057541412	0.837044534413
MGI:1891344	NCBI_gene:10216	0.14	0.14	0.238636363636	0.252906976744	0.27	0.27	0.486385469365	0.499303698752
MGI:1861722	NCBI_gene:220	0.14	0.14	0.249809097851	0.257142857143	0.155	0.155	0.621338893434	0.638996706346
MGI:1859307	NCBI_gene:81622	0.14	0.14	0.194600280505	0.164661654135	0.14	0.14	0.607203630176	0.593841642229
MGI:1858421	NCBI_gene:5993	0.14	0.14	0.133333333333	0.125	0.235	0.235	0.540543680601	0.51718426501
MGI:1342279	NCBI_gene:57379	0.14	0.14	0.138147907178	0.123076923077	0.23	0.23	0.704651162791	0.720117845118
MGI:1328352	NCBI_gene:4068	0.14	0.14	0.164835164835	0.149253731343	0.215	0.215	0.745707823584	0.733684210526
MGI:1101355	NCBI_gene:4054	0.14	0.14	0.25	0.239935587762	0.225	0.205	0.82390469738	0.787988814936
MGI:1098211	NCBI_gene:5293	0.14	0.14	0.162365412365	0.152173913043	0.225	0.225	0.74384935192	0.69626348228
MGI:103572	NCBI_gene:1053	0.14	0.14	0.285714285714	0.25	0.18	0.18	0.771084337349	0.728869047619
MGI:97724	NCBI_gene:5409	0.13	0.13	0.246575342466	0.24	0.17	0.17	0.667520491803	0.665178571429
MGI:97367	NCBI_gene:4878	0.13	0.13	0.229166666667	0.230769230769	0.2425	0.2375	0.772727272727	0.765151515152
MGI:894644	NCBI_gene:783	0.13	0.13	0.247302158273	0.237468671679	0.25	0.245	0.736842105263	0.709677419355
MGI:88469	NCBI_gene:1311	0.13	0.13	0.253012048193	0.264705882353	0.225	0.2125	0.644504046678	0.655332583146
MGI:87912	NCBI_gene:93	0.13	0.11	0.229357798165	0.235294117647	0.18	0.18	0.474107142857	0.446120689655
MGI:2681120	NCBI_gene:22856	0.13	0.13	0.228260869565	0.230769230769	0.21	0.21	0.725436328378	0.673333333333
MGI:2451073	NCBI_gene:64131	0.13	0.13	0.241379310345	0.25	0.25	0.245	0.644736842105	0.648148148148
MGI:2140361	NCBI_gene:23169	0.13	0.13	0.252747252747	0.263157894737	0.255	0.255	0.730110571737	0.709090909091
MGI:1915677	NCBI_gene:91252	0.13	0.13	0.237561881188	0.241379310345	0.265	0.265	0.726016655851	0.73102770885
MGI:1914701	NCBI_gene:5318	0.13	0.13	0.37037037037	0.363636363636	0.22	0.22	0.679984177215	0.622938530735
MGI:1891496	NCBI_gene:57158	0.13	0.13	0.25	0.285714285714	0.2075	0.2075	0.672218520986	0.628803245436
MGI:1888496	NCBI_gene:57057	0.13	0.13	0.23645320197	0.25	0.19	0.185	0.691052631579	0.651821862348
MGI:1341722	NCBI_gene:3757	0.13	0.13	0.266666666667	0.235294117647	0.26	0.26	0.756163851679	0.729020979021
MGI:1340026	NCBI_gene:4322	0.13	0.13	0.252873563218	0.254545454545	0.25	0.25	0.514960466285	0.464285714286
MGI:1336883	NCBI_gene:4091	0.13	0.13	0.25	0.285714285714	0.19	0.19	0.846153846154	0.888888888889
MGI:1306784	NCBI_gene:10370	0.13	0.13	0.222222222222	0.217391304348	0.225	0.215	0.65306122449	0.65625
MGI:107823	NCBI_gene:1513	0.13	0.13	0.238095238095	0.238095238095	0.19	0.19	0.714285714286	0.69255952381
MGI:96909	NCBI_gene:4094	0.12	0.11	0.226890756303	0.214285714286	0.23	0.23	0.701277650648	0.701379310345
MGI:1923488	NCBI_gene:9380	0.12	0.12	0.0909090909091	0.0882352941176	0.2475	0.2475	0.527103472968	0.50589709568
MGI:99829	NCBI_gene:860	0.11	0.1	0.208333333333	0.210526315789	0.305	0.305	0.768501833095	0.717607973422
MGI:97878	NCBI_gene:5949	0.11	0.08	0.174418604651	0.166666666667	0.22	0.205	0.325081640058	0.371647509579
MGI:97800	NCBI_gene:5744	0.11	0.08	0.193693693694	0.2	0.22	0.21	0.703877230389	0.654761904762
MGI:96205	NCBI_gene:3239	0.11	0.08	0.2	0.222222222222	0.285	0.285	0.777960526316	0.717045454545
MGI:95841	NCBI_gene:145258	0.11	0.08	0.223684210526	0.22	0.28	0.28	0.622229064039	0.598532494759
MGI:88452	NCBI_gene:1280	0.11	0.08	0.222222222222	0.225806451613	0.3	0.295	0.879445234708	0.854545454545
MGI:88446	NCBI_gene:1301	0.11	0.1	0.219895287958	0.219512195122	0.29	0.285	0.618634097475	0.598571428571
MGI:2679336	NCBI_gene:23314	0.11	0.08	0.204081632653	0.210526315789	0.25	0.2425	0.650296628363	0.665476190476
MGI:2443231	NCBI_gene:57728	0.11	0.08	0.20618556701	0.210526315789	0.245	0.245	0.718378378378	0.708333333333
MGI:2156687	NCBI_gene:81031	0.11	0.06	0.192742831283	0.205882352941	0.2475	0.2275	0.557097826893	0.528125
MGI:1915720	NCBI_gene:54928	0.11	0.08	0.22972972973	0.25	0.225	0.225	0.685514485514	0.63768115942
MGI:1277234	NCBI_gene:6913	0.11	0.08	0.222222222222	0.227272727273	0.255	0.255	0.765656058096	0.727380952381
MGI:109172	NCBI_gene:1834	0.11	0.11	0.242394447658	0.208333333333	0.225	0.225	0.650501253133	0.63952020202
MGI:104621	NCBI_gene:8092	0.11	0.11	0.236842105263	0.222222222222	0.225	0.225	0.725955204216	0.700680272109
MGI:102791	NCBI_gene:5961	0.11	0.08	0.202702702703	0.19696969697	0.235	0.235	0.541491902405	0.544262899263
MGI:96202	NCBI_gene:3236	0.1	0.1	0.232876712329	0.25	0.255	0.255	0.494594788087	0.465287517532
MGI:1891497	NCBI_gene:57338	0.1	0.1	0.36	0.272727272727	0.195	0.195	0.626428571429	0.576363636364
MGI:1858745	NCBI_gene:29851	0.1	0.1	0.170886075949	0.155363984674	0.2425	0.2425	0.746286179797	0.759687816891
MGI:1333744	NCBI_gene:2811	0.1	0.1	0.221374045802	0.184210526316	0.255	0.255	0.655172413793	0.630434782609
MGI:103170	NCBI_gene:2672	0.1	0.1	0.204419889503	0.178082191781	0.21	0.2	0.625476735317	0.575757575758
MGI:97526	NCBI_gene:5148	0.095	0.08	0.130434782609	0.161290322581	0.22	0.205	0.319711538462	0.370384883316
MGI:2389465	NCBI_gene:50945	0.09	0.08	0.204301075269	0.196428571429	0.23	0.23	0.434189507029	0.451990468181
MGI:1927616	NCBI_gene:7227	0.09	0.06	0.204301075269	0.207614942529	0.245	0.245	0.652804161013	0.611111111111
MGI:1347521	NCBI_gene:4920	0.09	0.08	0.195652173913	0.204545454545	0.275	0.27	0.750862598599	0.700705568268
MGI:1298209	NCBI_gene:10021	0.09	0.08	0.216	0.195652173913	0.2675	0.265	0.739495798319	0.732531760436
MGI:106039	NCBI_gene:1837	0.09	0.09	0.285714285714	0.291666666667	0.17	0.17	0.538491345905	0.572826086957
MGI:102556	NCBI_gene:9496	0.09	0.08	0.176876172608	0.170731707317	0.24	0.24	0.636625230203	0.571030693444
MGI:99917	NCBI_gene:6507	0.08	0.08	0.267857142857	0.227272727273	0.195	0.195	0.477570093458	0.448611111111
MGI:99846	NCBI_gene:2664	0.08	0.08	0.272727272727	0.206896551724	0.08	0.08	0.56043956044	0.473913043478
MGI:99833	NCBI_gene:51715	0.08	0.08	0.189873417722	0.194805194805	0.255	0.25	0.700877192982	0.623205741627
MGI:99602	NCBI_gene:176	0.08	0.06	0.205479452055	0.214285714286	0.255	0.255	0.660873440285	0.661363636364
MGI:98881	NCBI_gene:7306	0.08	0.08	0.290322580645	0.28125	0.225	0.225	0.557991696938	0.524038461538
MGI:98869	NCBI_gene:7846	0.08	0.08	0.281055900621	0.257603686636	0.245	0.245	0.652988443481	0.603846153846
MGI:98754	NCBI_gene:7078	0.08	0.04	0.217391304348	0.205882352941	0.165	0.165	0.416591659166	0.423291925466
MGI:98727	NCBI_gene:7043	0.08	0.03	0.2	0.185185185185	0.195	0.195	0.497029393371	0.456349206349
MGI:98726	NCBI_gene:7042	0.08	0.06	0.193548387097	0.19512195122	0.235	0.225	0.657729538049	0.62239763055
MGI:98724	NCBI_gene:7039	0.08	0.08	0.2125	0.205128205128	0.14	0.135	0.34060991663	0.313782991202
MGI:98460	NCBI_gene:6853	0.08	0.08	0.277777777778	0.259259259259	0.08	0.08	0.571717755928	0.477083333333
MGI:98359	NCBI_gene:6664	0.08	0.04	0.194805194805	0.194444444444	0.22	0.2175	0.619487865076	0.570489844683
MGI:98246	NCBI_gene:6323	0.08	0.08	0.28125	0.25	0.14	0.14	0.828125	0.795833333333
MGI:97998	NCBI_gene:6094	0.08	0.06	0.211267605634	0.208333333333	0.2	0.185	0.501282051282	0.503753753754
MGI:97914	NCBI_gene:6010	0.08	0.04	0.197368421053	0.185185185185	0.245	0.245	0.508176100629	0.503753753754
MGI:97883	NCBI_gene:5957	0.08	0.08	0.27	0.264705882353	0.12	0.12	0.405	0.397058823529
MGI:97622	NCBI_gene:5350	0.08	0.08	0.268656716418	0.266666666667	0.25	0.25	0.536896364623	0.52024291498
MGI:97597	NCBI_gene:5582	0.08	0.08	0.36	0.333333333333	0.11	0.11	0.720934280145	0.695526695527
MGI:97525	NCBI_gene:5158	0.08	0.03	0.194805194805	0.185185185185	0.225	0.22	0.607199625993	0.592137592138
MGI:97524	NCBI_gene:5145	0.08	0.08	0.223880597015	0.208333333333	0.21	0.195	0.437356096285	0.437700631666
MGI:97372	NCBI_gene:4882	0.08	0.08	0.226830265849	0.241379310345	0.235	0.23	0.690322580645	0.655800653595
MGI:97363	NCBI_gene:4851	0.08	0.08	0.2	0.192307692308	0.17	0.15	0.493004162812	0.47946143617
MGI:97180	NCBI_gene:4137	0.08	0.08	0.258620689655	0.233333333333	0.15	0.15	0.88313863852	0.853119706381
MGI:97169	NCBI_gene:4488	0.08	0.08	0.2	0.19512195122	0.2025	0.2025	0.59933954934	0.542871066555
MGI:97168	NCBI_gene:4487	0.08	0.08	0.216494845361	0.21875	0.235	0.235	0.635869565217	0.661337209302
MGI:96915	NCBI_gene:4128	0.08	0.08	0.526315789474	0.4375	0.14	0.14	0.842105263158	0.8125
MGI:96696	NCBI_gene:3857	0.08	0.08	0.20987654321	0.21875	0.2275	0.2275	0.65303030303	0.659709618875
MGI:96691	NCBI_gene:3872	0.08	0.08	0.267857142857	0.264705882353	0.165	0.165	0.492248062016	0.516826923077
MGI:96685	NCBI_gene:3858	0.08	0.08	0.262295081967	0.269696969697	0.22	0.22	0.735503875969	0.796739238989
MGI:96623	NCBI_gene:3708	0.08	0.08	0.253521126761	0.222222222222	0.185	0.185	0.760307835821	0.727143350009
MGI:96223	NCBI_gene:55806	0.08	0.08	0.25	0.25	0.245	0.245	0.53255566614	0.585294117647
MGI:96067	NCBI_gene:3064	0.08	0.08	0.258620689655	0.238095238095	0.14	0.14	0.737065120428	0.743902439024
MGI:95832	NCBI_gene:2896	0.08	0.05	0.245901639344	0.227272727273	0.14	0.13	0.82	0.805555555556
MGI:95820	NCBI_gene:2903	0.08	0.08	0.620689655172	0.545454545455	0.11	0.11	0.794429708223	0.754545454545
MGI:95819	NCBI_gene:2902	0.08	0.08	0.428571428571	0.375	0.08	0.08	0.816964285714	0.772727272727
MGI:95815	NCBI_gene:2898	0.08	0.08	0.428571428571	0.333333333333	0.08	0.08	0.56043956044	0.5
MGI:95774	NCBI_gene:2774	0.08	0.08	0.388059701493	0.357142857143	0.11	0.11	0.692307692308	0.6125
MGI:95762	NCBI_gene:2760	0.08	0.08	0.204081632653	0.193548387097	0.155	0.155	0.411029946783	0.415885488466
MGI:95729	NCBI_gene:2737	0.08	0.06	0.18320610687	0.190476190476	0.2775	0.275	0.775944472617	0.74027623799
MGI:95623	NCBI_gene:2566	0.08	0.08	0.416666666667	0.333333333333	0.14	0.14	0.812356979405	0.78125
MGI:95621	NCBI_gene:2562	0.08	0.08	0.333333333333	0.28	0.11	0.11	0.707142857143	0.6875
MGI:95524	NCBI_gene:2261	0.08	0.08	0.206642066421	0.208333333333	0.29	0.29	0.742424242424	0.743846153846
MGI:95523	NCBI_gene:2263	0.08	0.06	0.194805194805	0.194444444444	0.3	0.295	0.742184750733	0.731375383737
MGI:95519	NCBI_gene:2250	0.08	0.08	0.280487804878	0.277777777778	0.18	0.18	0.614102564103	0.607843137255
MGI:94872	NCBI_gene:1634	0.08	0.08	0.228571428571	0.212121212121	0.12	0.105	0.311047345768	0.310576923077
MGI:892003	NCBI_gene:6949	0.08	0.08	0.215384615385	0.205128205128	0.235	0.235	0.727891156463	0.742055084746
MGI:88590	NCBI_gene:1545	0.08	0.08	0.194176790951	0.175	0.23	0.23	0.596190703002	0.530982905983
MGI:88356	NCBI_gene:1001	0.08	0.08	0.264150943396	0.255813953488	0.17	0.165	0.382326007326	0.38
