Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:1345138	ZFIN:ZDB-GENE-030131-7038	0	2.49	WithoutHomologyUBERON_0010371	MP_0004401--ZP_0001652	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0001016,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithHomologyUBERON_0010371,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000479,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062	2.49	WithoutHomologyUBERON_0010371	MP_0004401--ZP_0001652	WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000119
MGI:1928760	ZFIN:ZDB-GENE-030109-2	0	1.25	WithoutHomologyGO_0042592	MP_0008805--ZP_0000038	WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0042592,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0065007,WithHomologyUBERON_0000467,WithoutHomologyGO_0008152,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithHomologyGO_0008152,WithHomologyGO_0008150,WithHomologyGO_0065007,WithHomologyGO_0065008,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000480,WithHomologyGO_0042592,WithoutHomologyUBERON_0001062	1.25	WithoutHomologyGO_0042592	MP_0008805--ZP_0000038	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0042592,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:1330841	ZFIN:ZDB-GENE-030825-2	0	0	None			0	None		
MGI:105123	ZFIN:ZDB-GENE-011128-7	0	5.59	WithHomologyCL_0000573	MP_0008449--ZP_0000505	WithHomologyUBERON_0000019,WithoutHomologyUBERON_0001032,WithHomologyUBERON_0000055,WithoutHomologyCL_0002371,WithoutHomologyGO_0005575,WithHomologyCL_0000573,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0010314,WithoutHomologyCL_0000101,WithHomologyUBERON_0002104,WithHomologyCL_0000006,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0001981,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000063,WithHomologyUBERON_0000061,WithoutHomologyCL_0000211,WithHomologyUBERON_0001062,WithHomologyCL_0002319,WithHomologyUBERON_0001981,WithHomologyUBERON_0010230,WithoutHomologyUBERON_0000055,WithHomologyCL_0000393,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000020,WithHomologyCL_0000255,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000970,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyCL_0000006,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithHomologyUBERON_0015212,WithHomologyUBERON_0001802,WithHomologyUBERON_0004111,WithoutHomologyCL_0000573,WithoutHomologyCL_0000255,WithHomologyUBERON_0000047,WithHomologyCL_0000101,WithHomologyUBERON_0000475,WithoutHomologyCL_0000404,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0000033,WithHomologyUBERON_0003951,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0011676,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0000467,WithHomologyCL_0000540,WithHomologyCL_0000548,WithoutHomologyCL_0009004,WithoutHomologyCL_0010009,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithHomologyCL_0009004,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithoutHomologyCL_0000540,WithoutHomologyCL_0000548,WithHomologyCL_0010009,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000019,WithHomologyCL_0000211,WithHomologyCL_0000210,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0003951,WithHomologyCL_0000197,WithoutHomologyUBERON_0010230,WithHomologyCL_0000526,WithoutHomologyCL_0000287,WithHomologyCL_0000287,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0000033,WithoutHomologyUBERON_0004111,WithoutHomologyCL_0000197,WithoutHomologyCL_0000210,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000467,WithoutHomologyCL_0000526,WithHomologyCL_0000404,WithHomologyGO_0005575,WithoutHomologyCL_0000393,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000970	5.59	WithoutHomologyCL_0000573	MP_0008449--ZP_0000505	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyCL_0000006,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyCL_0000287,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyCL_0000210,WithoutHomologyCL_0009004,WithoutHomologyCL_0000211,WithoutHomologyCL_0000101,WithoutHomologyCL_0000573,WithoutHomologyUBERON_0004111,WithoutHomologyCL_0000255,WithoutHomologyCL_0000197,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000526,WithoutHomologyCL_0000404,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0010009,WithoutHomologyCL_0000393,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0000020,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0001802,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0000970
MGI:108440	ZFIN:ZDB-GENE-030131-7487	1	3.3	WithHomologyGO_0001525	MP_0000260--ZP_0002084	WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000055,WithHomologyUBERON_0001981,WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithoutHomologyUBERON_0004120,WithHomologyGO_0001568,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyGO_0048731,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0004111,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0004111,WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0001568,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithoutHomologyGO_0048646,WithHomologyGO_0044767,WithHomologyGO_0048646,WithHomologyUBERON_0004120,WithHomologyGO_0001525	3.14	WithoutHomologyGO_0001568	MP_0003229--ZP_0003828	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyBFO_0000040,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0048731,WithoutHomologyGO_0001568,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0032502,WithoutHomologyGO_0048856
MGI:2679262	ZFIN:ZDB-GENE-040527-1	0	1.22	WithoutHomologyUBERON_0003103	MP_0000928--ZP_0000720	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0003103,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0010000	1.22	WithoutHomologyUBERON_0003103	MP_0000928--ZP_0000720	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:1917057	ZFIN:ZDB-GENE-060428-1	0	0.87	WithHomologyGO_0048856	MP_0013239--ZP_0004941	WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyGO_0044767,WithHomologyGO_0008150,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithHomologyGO_0032502,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856	0.87	WithoutHomologyGO_0044767	MP_0013239--ZP_0004941	WithoutHomologyGO_0032502,WithoutHomologyGO_0048856,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150
MGI:96770	ZFIN:ZDB-GENE-990714-26	0	4.07	WithHomologyCL_0000148	MP_0000394--ZP_0000329	WithoutHomologyCL_0000325,WithHomologyBFO_0000040,WithHomologyCL_0000255,WithoutHomologyUBERON_0000465,WithHomologyCL_0000075,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyCL_0002077,WithHomologyCL_0002371,WithHomologyGO_0005623,WithHomologyCL_0000325,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyCL_0000147,WithoutHomologyCL_0000148,WithoutHomologyCL_0000066,WithoutHomologyBFO_0000040,WithHomologyCL_0000548,WithHomologyUBERON_0010314,WithoutHomologyGO_0005623,WithHomologyUBERON_0010313,WithoutHomologyCL_0000255,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000061,WithHomologyCL_0000066,WithHomologyCL_0000147,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithHomologyCL_0000710,WithHomologyCL_0000148,WithHomologyCL_0002077,WithoutHomologyUBERON_0010313,WithoutHomologyCL_0000075,WithHomologyGO_0005575,WithoutHomologyCL_0000710,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548	4.07	WithoutHomologyCL_0000148	MP_0000394--ZP_0000329	WithoutHomologyCL_0000325,WithoutHomologyGO_0005623,WithoutHomologyCL_0000075,WithoutHomologyUBERON_0010313,WithoutHomologyCL_0000003,WithoutHomologyCL_0000255,WithoutHomologyCL_0000148,WithoutHomologyCL_0000066,WithoutHomologyCL_0000548,WithoutHomologyCL_0000147,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002371,WithoutHomologyCL_0000710,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0002077,WithoutHomologyGO_0005575,WithoutHomologyCL_0000000
MGI:1346525	ZFIN:ZDB-GENE-030131-3684	0	3.19	WithHomologyUBERON_0002349	MP_0010394--ZP_0003715	WithHomologyBFO_0000040,WithoutHomologyUBERON_0005983,WithHomologyUBERON_0003103,WithHomologyUBERON_0007100,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithHomologyUBERON_0018260,WithoutHomologyUBERON_0005181,WithHomologyUBERON_0010000,WithHomologyUBERON_0005181,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0004535,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002349,WithoutHomologyUBERON_0004923,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0000948,WithHomologyUBERON_0005983,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithHomologyUBERON_0002349,WithoutHomologyUBERON_0018260,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061	3.19	WithoutHomologyUBERON_0002349	MP_0010394--ZP_0003715	WithoutHomologyUBERON_0005983,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002349,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0018260,WithoutHomologyUBERON_0001062
MGI:108448	ZFIN:ZDB-GENE-010817-1	0	2.61	WithHomologyGO_0009653	MP_0000264--ZP_0001659	WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyGO_0044767,WithHomologyGO_0009653,WithHomologyGO_0032502,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithoutHomologyGO_0008150,WithoutHomologyGO_0009653	2.61	WithoutHomologyGO_0009653	MP_0000264--ZP_0001659	WithoutHomologyGO_0032502,WithoutHomologyGO_0009653,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150
MGI:108449	ZFIN:ZDB-GENE-050315-1	0	0.84	WithoutHomologyUBERON_0004535	MP_0002079--ZP_0000589	WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyBFO_0000040	0.84	WithoutHomologyUBERON_0004535	MP_0002079--ZP_0000589	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062
MGI:1333776	ZFIN:ZDB-GENE-051018-2	0	0.23	WithoutHomologyGO_0008150	MP_0004502--ZP_0007972	WithoutHomologyGO_0008150,WithHomologyGO_0008150	0.23	WithoutHomologyGO_0008150	MP_0004502--ZP_0007972	WithoutHomologyGO_0008150
MGI:88192	ZFIN:ZDB-GENE-030605-1	0	3.1	WithHomologyGO_0048598	MP_0001676--ZP_0000222	WithHomologyBFO_0000040,WithHomologyGO_0009653,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithoutHomologyGO_0009653,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyGO_0044767,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyUBERON_0000062,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyGO_0048598,WithHomologyGO_0048598,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0001062	3.1	WithoutHomologyGO_0048598	MP_0001676--ZP_0000222	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0009653,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0048598,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0048856
MGI:1328357	ZFIN:ZDB-GENE-050201-2	0	0.05	WithHomologyUBERON_0000465	MP_0001326--ZP_0003114	WithHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	0.05	WithoutHomologyUBERON_0000465	MP_0001326--ZP_0003114	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061
MGI:894652	ZFIN:ZDB-GENE-030219-132	0	0.4	WithHomologyGO_0044699	MP_0006042--ZP_0002291	WithoutHomologyGO_0008150,WithHomologyGO_0044699,WithoutHomologyGO_0044699,WithHomologyGO_0008150	0.4	WithoutHomologyGO_0044699	MP_0006042--ZP_0002291	WithoutHomologyGO_0008150,WithoutHomologyGO_0044699
MGI:1917004	ZFIN:ZDB-GENE-050913-68	1	1.98	WithHomologyUBERON_0002780	MP_0003728--ZP_0007357	WithoutHomologyUBERON_0000033,WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0010314,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0002780,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062	1.25	WithoutHomologyGO_0042592	MP_0005344--ZP_0001192	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0042592,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
MGI:1921506	ZFIN:ZDB-GENE-061108-2	0	2.89	WithHomologyUBERON_0002415	MP_0000585--ZP_0002606	WithHomologyUBERON_0002415,WithoutHomologyBFO_0000040,WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0002415,WithHomologyUBERON_0000026,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0007812,WithHomologyUBERON_0007812,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	2.89	WithoutHomologyUBERON_0002415	MP_0000585--ZP_0002606	WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0011676,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002415,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0007812
MGI:94924	ZFIN:ZDB-GENE-030910-2	0	3.13	WithHomologyUBERON_0002100	MP_0001258--ZP_0000473	WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000468,WithoutHomologyUBERON_0004120,WithHomologyUBERON_0010912,WithoutHomologyUBERON_0010912,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyGO_0008150,WithHomologyUBERON_0011216,WithHomologyUBERON_0005944,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000468,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithHomologyGO_0008150,WithHomologyUBERON_0002100,WithoutHomologyGO_0040007,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyGO_0040007,WithoutHomologyUBERON_0002100,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001434	3.13	WithoutHomologyUBERON_0002100	MP_0001258--ZP_0000473	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0002100,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000468,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010912,WithoutHomologyGO_0040007
MGI:1921662	ZFIN:ZDB-GENE-040831-4	0	0.19	WithHomologyUBERON_0010000	MP_0008762--ZP_0006944	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	0.19	WithoutHomologyUBERON_0010000	MP_0008762--ZP_0006944	WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061
MGI:94926	ZFIN:ZDB-GENE-070112-996	0	0.78	WithoutHomologyUBERON_0001016	MP_0009754--ZP_0000024	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	0.78	WithoutHomologyUBERON_0001016	MP_0009754--ZP_0000024	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:2443893	ZFIN:ZDB-GENE-060503-723	0	3.77	WithHomologyGO_0005929	MP_0004131--ZP_0005836	WithHomologyGO_0044464,WithHomologyBFO_0000040,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0001062,WithHomologyGO_0005929,WithoutHomologyGO_0005575,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithHomologyUBERON_0000465,WithHomologyGO_0042995,WithoutHomologyBFO_0000040,WithHomologyGO_0043226,WithoutHomologyGO_0043226,WithHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyGO_0005575,WithoutHomologyGO_0005929,WithoutHomologyGO_0042995,WithoutHomologyUBERON_0000465	3.77	WithoutHomologyGO_0005929	MP_0004131--ZP_0005836	WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0005929,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0042995,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575,WithoutHomologyGO_0043226
