Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:1934943	NCBI_gene:81693	0	1.1	WithHomologyGO_0044763	MP_0006042--HP_0001972	WithHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithHomologyGO_0044763,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithHomologyGO_0008152,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyGO_0044699,WithHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithHomologyUBERON_0001062,WithHomologyGO_0009987,WithHomologyGO_0005575,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009987	1.1	WithoutHomologyGO_0044763	MP_0006042--HP_0001972	WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009987,WithoutHomologyGO_0005575
MGI:1934606	NCBI_gene:7840	0	3.5	WithoutHomologyUBERON_0006555	MP_0002705--HP_0000069	WithHomologyBFO_0000040,WithoutHomologyUBERON_0006555,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyUBERON_0006555,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0011143,WithHomologyUBERON_0015212,WithHomologyUBERON_0011143,WithHomologyUBERON_0004111,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000025,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithHomologyUBERON_0001008,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001008,WithHomologyUBERON_0005173,WithHomologyUBERON_0005177,WithHomologyUBERON_0000025,WithoutHomologyUBERON_0000465	3.5	WithoutHomologyUBERON_0006555	MP_0002705--HP_0000069	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000025,WithoutHomologyUBERON_0006555,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001008,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0011143,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005173
MGI:1934604	NCBI_gene:11019	0	2.14	WithoutHomologyUBERON_0001893	MP_0000785--HP_0000252	WithoutHomologyUBERON_0001893,WithHomologyBFO_0000040,WithoutHomologyUBERON_0001890,WithoutHomologyBFO_0000040,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0002780,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0001890,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0001893,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0002616,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithHomologyUBERON_0002780,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062	2.14	WithoutHomologyUBERON_0001893	MP_0000785--HP_0000252	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0002780,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0001890,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0000481
MGI:1933825	NCBI_gene:83700	0	3.29	WithoutHomologyUBERON_0004086	MP_0000825--HP_0002119	WithHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004086,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0010000,WithHomologyUBERON_0000955,WithoutHomologyUBERON_0001016,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0004086,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0003947,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0003947,WithoutHomologyUBERON_0000955,WithHomologyUBERON_0000061,WithHomologyUBERON_0005358,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005358,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061	3.29	WithoutHomologyUBERON_0005358	MP_0000825--HP_0002119	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005358,WithoutHomologyUBERON_0004121,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0004086,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0003947,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000955
MGI:1933533	NCBI_gene:57817	0	4.14	WithoutHomologyGO_0019725	MP_0004152--HP_0011031	WithoutHomologyUBERON_0006314,WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0042592,WithHomologyGO_0050801,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0055080,WithHomologyUBERON_0000463,WithHomologyGO_0044763,WithoutHomologyGO_0065007,WithHomologyUBERON_0000467,WithoutHomologyGO_0008152,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000179,WithHomologyGO_0048878,WithoutHomologyGO_0055065,WithHomologyGO_0008152,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0000178,WithHomologyUBERON_0000179,WithHomologyGO_0044699,WithHomologyGO_0065007,WithHomologyGO_0065008,WithoutHomologyGO_0050801,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithoutHomologyGO_0019725,WithHomologyUBERON_0001062,WithoutHomologyGO_0008150,WithHomologyGO_0055080,WithHomologyGO_0009987,WithHomologyUBERON_0006314,WithoutHomologyUBERON_0000480,WithHomologyGO_0042592,WithoutHomologyGO_0048878,WithoutHomologyUBERON_0000178,WithHomologyGO_0055065,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009987,WithHomologyGO_0019725	4.14	WithoutHomologyGO_0019725	MP_0004152--HP_0011031	WithoutHomologyUBERON_0006314,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0042592,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0055080,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyGO_0055065,WithoutHomologyGO_0044699,WithoutHomologyGO_0050801,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithoutHomologyGO_0019725,WithoutHomologyGO_0008150,WithoutHomologyGO_0048878,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000179,WithoutHomologyUBERON_0000178,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009987
MGI:1933331	NCBI_gene:6785	0	3.97	WithoutHomologyUBERON_0003055	MP_0001240--HP_0000962	WithHomologyBFO_0000040,WithoutHomologyUBERON_3000961,WithHomologyUBERON_0000119,WithHomologyUBERON_0001062,WithHomologyUBERON_0006914,WithHomologyUBERON_0000014,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000119,WithHomologyUBERON_0002097,WithHomologyUBERON_3000961,WithoutHomologyUBERON_0003055,WithHomologyUBERON_0002416,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0000014,WithHomologyUBERON_0000483,WithoutHomologyBFO_0000040,WithHomologyUBERON_0003102,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000487,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0004923,WithHomologyUBERON_0010371,WithoutHomologyUBERON_0000490,WithoutHomologyUBERON_0002097,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0007376,WithHomologyUBERON_0000061,WithHomologyUBERON_0001003,WithHomologyUBERON_0013754,WithHomologyUBERON_0003055,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0002416,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0001003,WithoutHomologyUBERON_0000487,WithHomologyUBERON_0000479,WithHomologyUBERON_0002027,WithHomologyUBERON_0000490,WithoutHomologyUBERON_0002027,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0013754,WithHomologyUBERON_0004923,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0007376	3.97	WithoutHomologyUBERON_0003055	MP_0001240--HP_0000962	WithoutHomologyUBERON_3000961,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000014,WithoutHomologyUBERON_0003055,WithoutHomologyUBERON_0002027,WithoutHomologyUBERON_0000119,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000490,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0007376,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002416,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0001003,WithoutHomologyUBERON_0000487,WithoutHomologyUBERON_0013754,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002097
MGI:1933163	NCBI_gene:23321	0	3.83	WithoutHomologyGO_0030424	MP_0005404--HP_0000764	WithHomologyGO_0044464,WithHomologyBFO_0000040,WithHomologyGO_0043005,WithHomologyCL_0000255,WithHomologyCL_0000211,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyGO_0042995,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithoutHomologyGO_0005575,WithoutHomologyBFO_0000040,WithHomologyGO_0097458,WithHomologyCL_0000548,WithHomologyUBERON_0000467,WithoutHomologyGO_0043005,WithHomologyCL_0000404,WithoutHomologyCL_0000255,WithoutHomologyGO_0030424,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0001016,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithHomologyCL_0000393,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithHomologyCL_0002319,WithHomologyGO_0030424,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithoutHomologyCL_0000540,WithoutHomologyCL_0002319,WithoutHomologyGO_0042995,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548,WithoutHomologyGO_0097458	3.83	WithoutHomologyGO_0030424	MP_0005404--HP_0000764	WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyGO_0043005,WithoutHomologyCL_0000255,WithoutHomologyGO_0030424,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000540,WithoutHomologyGO_0042995,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000548,WithoutHomologyGO_0097458
MGI:1933154	NCBI_gene:375611	0	2.96	WithoutHomologyGO_0007605	MP_0006336--HP_0000365	WithoutHomologyUBERON_0000033,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0001690,WithHomologyGO_0044707,WithoutHomologyGO_0007600,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithoutHomologyGO_0050954,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0010314,WithoutHomologyGO_0050877,WithHomologyUBERON_0002105,WithoutHomologyUBERON_0000020,WithHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithHomologyGO_0003008,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0000062,WithHomologyGO_0050954,WithoutHomologyGO_0007605,WithHomologyUBERON_0001062,WithHomologyGO_0032501,WithHomologyUBERON_0000061,WithHomologyGO_0050877,WithHomologyUBERON_0010000,WithHomologyGO_0007600,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyGO_0007605,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008	2.96	WithoutHomologyGO_0007605	MP_0006336--HP_0000365	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0011676,WithoutHomologyGO_0007600,WithoutHomologyGO_0007605,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0050954,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0050877,WithoutHomologyUBERON_0000020,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008
MGI:1932872	NCBI_gene:1497	0	4.78	WithHomologyUBERON_0001777	MP_0005544--HP_0011492	WithoutHomologyUBERON_0000033,WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithoutHomologyBFO_0000040,WithHomologyUBERON_0003891,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000970,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0001777,WithoutHomologyUBERON_0010230,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0000020,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0003102,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000964,WithHomologyUBERON_0000064,WithHomologyUBERON_0010230,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0001801,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000964,WithHomologyUBERON_0000061,WithHomologyUBERON_0000063,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0003891,WithHomologyUBERON_0004121,WithHomologyUBERON_0010313,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000970	4.78	WithoutHomologyUBERON_0001777	MP_0005544--HP_0007759	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000964,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001777,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0003891,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
MGI:1932697	NCBI_gene:28956	0	2.14	WithoutHomologyUBERON_0000014	MP_0002796--HP_0005599	WithHomologyBFO_0000040,WithHomologyUBERON_0000014,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000014,WithHomologyUBERON_0002097,WithHomologyUBERON_0002416,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0000062,WithHomologyGO_0044699,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0002416,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002097	2.14	WithoutHomologyUBERON_0000014	MP_0002796--HP_0005599	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002416,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000014,WithoutHomologyUBERON_0002097,WithoutHomologyBFO_0000040
MGI:1932535	NCBI_gene:84662	0	5.59	WithoutHomologyUBERON_0004200	MP_0011422--HP_0000090	WithHomologyBFO_0000040,WithHomologyUBERON_0000958,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0002113,WithHomologyUBERON_0000489,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0004200,WithoutHomologyUBERON_0011143,WithHomologyUBERON_0015212,WithHomologyUBERON_0011143,WithoutHomologyUBERON_0000362,WithHomologyUBERON_0000471,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0005172,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000471,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0004200,WithHomologyUBERON_0001008,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001008,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0000489,WithHomologyUBERON_0000362,WithoutHomologyUBERON_0002113,WithHomologyUBERON_0005173,WithHomologyUBERON_0005172,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithoutHomologyUBERON_0000958,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061	5.59	WithoutHomologyUBERON_0004200	MP_0011422--HP_0000090	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0011143,WithoutHomologyUBERON_0000362,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0004200,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001008,WithoutHomologyUBERON_0000958,WithoutHomologyUBERON_0000489,WithoutHomologyUBERON_0002113,WithoutHomologyUBERON_0000471,WithoutHomologyUBERON_0000465
MGI:1932339	NCBI_gene:23451	0	0.82	WithHomologyUBERON_0000468	MP_0011094--HP_0004377	WithoutHomologyUBERON_0000468,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000468,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	0.82	WithoutHomologyUBERON_0000468	MP_0011094--HP_0004377	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
