Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:1913975	ZFIN:ZDB-GENE-071218-6	-1	2.14	WithHomologyCL_0002319	MP_0008143--ZP_0005285	WithHomologyGO_0005623,WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyCL_0000255,WithHomologyUBERON_0000465,WithHomologyCL_0000211,WithHomologyCL_0000003,WithHomologyUBERON_0000061,WithHomologyCL_0000393,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyGO_0005575,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyCL_0000548,WithHomologyCL_0000404,WithHomologyCL_0002371,WithHomologyCL_0002319	3.82	WithoutHomologyGO_0030424	MP_0005404--ZP_0008971	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyGO_0030424,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0042995,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0043005,WithoutHomologyGO_0005575,WithoutHomologyGO_0097458
MGI:87894	ZFIN:ZDB-GENE-040808-32	-1	0.87	WithHomologyUBERON_0001016	MP_0000746--ZP_0006845	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	3.37	WithoutHomologyGO_0007267	MP_0004835--ZP_0006845	WithoutHomologyGO_0044700,WithoutHomologyGO_0044237,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0065007,WithoutHomologyGO_0007154,WithoutHomologyGO_0008152,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0023052,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0065008,WithoutHomologyBFO_0000040,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_0007267,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0009987
MGI:95517	ZFIN:ZDB-GENE-980526-178	0	5.86	WithHomologyUBERON_0001853	MP_0006090--ZP_0001006	WithHomologyUBERON_0001853,WithHomologyBFO_0000040,WithHomologyUBERON_0000075,WithHomologyUBERON_0001690,WithHomologyUBERON_0001032,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithHomologyUBERON_0011216,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0002518,WithHomologyUBERON_0000033,WithHomologyUBERON_0010314,WithHomologyUBERON_0010313,WithHomologyUBERON_0001846,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0001849,WithHomologyUBERON_0000061,WithHomologyUBERON_0005236,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0001474,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0003128,WithHomologyUBERON_0003129,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	5.86	WithoutHomologyUBERON_0001853	MP_0006090--ZP_0001006	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0001862,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001849,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0001853,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0002518,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0005236,WithoutHomologyUBERON_0001846,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062
MGI:98834	ZFIN:ZDB-GENE-990415-270	0	4.29	WithHomologyUBERON_0001155	MP_0003269--ZP_0010288	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000064,WithHomologyUBERON_0000160,WithHomologyUBERON_0000062,WithHomologyUBERON_0000059,WithHomologyUBERON_0000061,WithHomologyUBERON_0001155,WithHomologyUBERON_0001007,WithHomologyUBERON_0013522,WithHomologyUBERON_0001062,WithHomologyUBERON_0004921,WithHomologyUBERON_0013765,WithHomologyUBERON_0010000	4.29	WithoutHomologyUBERON_0001155	MP_0003269--ZP_0010288	WithoutHomologyUBERON_0000160,WithoutHomologyUBERON_0005409,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0001007,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000916,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000059,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0001155,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0013765
MGI:1924029	ZFIN:ZDB-GENE-040426-1943	-1	3.07	WithHomologyUBERON_0002407	MP_0000291--ZP_0000038	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0006914,WithHomologyUBERON_0004457,WithHomologyUBERON_0004535,WithHomologyUBERON_0004458,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithHomologyUBERON_0003103,WithHomologyUBERON_0010314,WithHomologyUBERON_0005181,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002407,WithHomologyUBERON_0000479,WithHomologyUBERON_0007100,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	3.66	WithoutHomologyGO_0005929	MP_0011998--ZP_0001124	WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0005929,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0042995,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575,WithoutHomologyGO_0043226
MGI:95513	ZFIN:ZDB-GENE-000928-1	-1	2.56	WithHomologyUBERON_0000025	MP_0000611--ZP_0000570	WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000025,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111	3.07	WithoutHomologyCL_0000232	MP_0005097--ZP_0000953	WithoutHomologyCL_0001035,WithoutHomologyCL_0000081,WithoutHomologyCL_0000329,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyCL_0000232,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000764,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyGO_0048468,WithoutHomologyCL_0002092,WithoutHomologyCL_0000988,WithoutHomologyGO_0009987,WithoutHomologyCL_0000548
MGI:1339708	ZFIN:ZDB-GENE-990415-172	-1	3.54	WithHomologyUBERON_0001264	MP_0005217--ZP_0004704	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0002075,WithHomologyUBERON_0001264,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	3.71	WithoutHomologyCL_0000006	MP_0001006--ZP_0007333	WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyCL_0000006,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000101,WithoutHomologyCL_0000255,WithoutHomologyCL_0000197,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000526,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0000548
MGI:95457	ZFIN:ZDB-GENE-050208-123	-1	2.76	WithHomologyUBERON_0000166	MP_0000120--ZP_0000062	WithHomologyBFO_0000040,WithHomologyUBERON_0013522,WithHomologyUBERON_0011676,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000033,WithHomologyUBERON_0001245,WithHomologyUBERON_0004111,WithHomologyUBERON_0000161,WithHomologyUBERON_0000064,WithHomologyUBERON_0000166,WithHomologyUBERON_0000165,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0000467,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0004906,WithHomologyUBERON_0004121,WithHomologyUBERON_0004921	5.16	WithoutHomologyUBERON_0000440	MP_0000295--ZP_0000812	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000440,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061
MGI:1858236	ZFIN:ZDB-GENE-070122-3	0	2.14	WithHomologyCL_0002319	MP_0006009--ZP_0008646	WithHomologyGO_0005623,WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyCL_0000255,WithHomologyUBERON_0000465,WithHomologyCL_0000211,WithHomologyCL_0000003,WithHomologyUBERON_0000061,WithHomologyCL_0000393,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyGO_0005575,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyCL_0000548,WithHomologyCL_0000404,WithHomologyCL_0002371,WithHomologyCL_0002319	2.14	WithoutHomologyCL_0000404	MP_0006009--ZP_0008646	WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyGO_0008152,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0000548
MGI:109156	ZFIN:ZDB-GENE-980526-562	-1	4.08	WithHomologyCL_0000527	MP_0000940--ZP_0009990	WithHomologyBFO_0000040,WithHomologyCL_0000255,WithHomologyCL_0000211,WithHomologyUBERON_0001016,WithHomologyCL_0000393,WithHomologyGO_0005623,WithHomologyUBERON_0002020,WithHomologyUBERON_0000467,WithHomologyCL_0000527,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyCL_0000548,WithHomologyCL_0002371,WithHomologyUBERON_0005162,WithHomologyUBERON_0011215,WithHomologyCL_0000003,WithHomologyCL_0000000,WithHomologyCL_0000100,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0002319,WithHomologyUBERON_0000477,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyCL_0000404	4.21	WithoutHomologyCL_0000100	MP_0000940--ZP_0009990	WithoutHomologyCL_0002319,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0005162,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002020,WithoutHomologyUBERON_0002240,WithoutHomologyCL_0000100,WithoutHomologyCL_0000255,WithoutHomologyCL_0000404,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005174,WithoutHomologyCL_0000527,WithoutHomologyCL_0000393,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0000489,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0011215,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0002315
MGI:1858233	ZFIN:ZDB-GENE-060929-1234	-1	1.26	WithHomologyUBERON_0004111	MP_0001326--ZP_0008690	WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0000479,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0010000	1.32	WithoutHomologyUBERON_0004111	MP_0001326--ZP_0008690	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000061
MGI:103075	ZFIN:ZDB-GENE-030131-5268	-1	0	None			0.88	WithoutHomologyUBERON_0000468	MP_0006205--ZP_0003994	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
MGI:99833	ZFIN:ZDB-GENE-050522-328	-1	0	None			1.76	WithoutHomologyGO_0001701	MP_0009689--ZP_0002890	WithoutHomologyGO_0032502,WithoutHomologyGO_0044699,WithoutHomologyGO_0009790,WithoutHomologyGO_0001701,WithoutHomologyGO_0044767,WithoutHomologyGO_0043009,WithoutHomologyGO_0008150,WithoutHomologyGO_0009792,WithoutHomologyGO_0048856
MGI:1349763	ZFIN:ZDB-GENE-031105-1	0	2.14	WithHomologyCL_0002319	MP_0008143--ZP_0001385	WithHomologyGO_0005623,WithHomologyCL_0002319,WithHomologyCL_0000000,WithHomologyUBERON_0000465,WithHomologyBFO_0000040,WithHomologyCL_0000255,WithHomologyCL_0000540,WithHomologyCL_0000211,WithHomologyCL_0000548,WithHomologyCL_0000393,WithHomologyCL_0002371,WithHomologyUBERON_0004121,WithHomologyGO_0005575,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0000404,WithHomologyCL_0000003	2.14	WithoutHomologyCL_0000540	MP_0008143--ZP_0001385	WithoutHomologyCL_0000255,WithoutHomologyGO_0005623,WithoutHomologyCL_0002371,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0000393,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyCL_0000540,WithoutHomologyCL_0000404,WithoutHomologyCL_0000548,WithoutHomologyGO_0005575,WithoutHomologyBFO_0000040
MGI:104574	ZFIN:ZDB-GENE-030131-8301	-1	3.32	WithHomologyUBERON_0001637	MP_0004787--ZP_0001400	WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001981,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0003509,WithHomologyUBERON_0001637	3.35	WithoutHomologyGO_0001525	MP_0004787--ZP_0004495	WithoutHomologyUBERON_0000055,WithoutHomologyGO_0048646,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0008150,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004111,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0001568,WithoutHomologyGO_0001525,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465
MGI:107825	ZFIN:ZDB-GENE-030616-622	-1	1.57	WithHomologyUBERON_0002390	MP_0008396--ZP_0005105	WithHomologyUBERON_0002405,WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyGO_0005575,WithHomologyUBERON_0000061,WithHomologyUBERON_0002390,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	2.2	WithoutHomologyCL_0000763	MP_0008396--ZP_0005105	WithoutHomologyCL_0001035,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyCL_0002242,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyGO_0044767,WithoutHomologyGO_0009987,WithoutHomologyCL_0000548
MGI:107821	ZFIN:ZDB-GENE-020828-1	0	7.56	WithHomologyUBERON_0003906	MP_0010655--ZP_0002669	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000479,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0000948,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0015228,WithHomologyUBERON_0010000,WithHomologyUBERON_0003906,WithHomologyUBERON_0005181	7.56	WithoutHomologyUBERON_0003906	MP_0010655--ZP_0002669	WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000479,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0003906,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000465
MGI:2135954	ZFIN:ZDB-GENE-061108-3	-1	0.94	WithHomologyUBERON_0010314	MP_0004471--ZP_0000114	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0010000	2.29	WithoutHomologyUBERON_0000025	MP_0001153--ZP_0000114	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000025,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465
MGI:2135608	ZFIN:ZDB-GENE-030925-47	-1	1.99	WithHomologyUBERON_0007100	MP_0008725--ZP_0000038	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000064,WithHomologyUBERON_0007100,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0015228,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0004120,WithHomologyUBERON_0005181,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	2.33	WithoutHomologyGO_0050878	MP_0001785--ZP_0000038	WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_0050878,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150
MGI:1926966	ZFIN:ZDB-GENE-030131-6166	-1	0.19	WithHomologyBFO_0000040	MP_0002109--ZP_0004197	WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyBFO_0000040,WithHomologyUBERON_0001062	0.88	WithoutHomologyUBERON_0000468	MP_0001732--ZP_0001251	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
MGI:1298218	ZFIN:ZDB-GENE-090821-1	-1	0	None			0.88	WithoutHomologyUBERON_0000468	MP_0002891--ZP_0000160	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
MGI:88562	ZFIN:ZDB-GENE-010131-8	-1	1.63	WithHomologyUBERON_0004119	MP_0005092--ZP_0001211	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithHomologyUBERON_0001062	2.42	WithoutHomologyUBERON_0002075	MP_0008470--ZP_0001211	WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465
MGI:101791	ZFIN:ZDB-GENE-980526-112	-1	4.1	WithHomologyUBERON_0000016	MP_0005215--ZP_0009576	WithHomologyUBERON_0000471,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000481,WithHomologyUBERON_0000016,WithHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithHomologyUBERON_0001062	4.97	WithoutHomologyUBERON_0007499	MP_0003817--ZP_0009577	WithoutHomologyUBERON_0007499,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0003914,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000025,WithoutHomologyUBERON_0009856,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005423,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0000483
MGI:109404	ZFIN:ZDB-GENE-040426-1180	0	0.91	WithHomologyUBERON_0004535	MP_0008495--ZP_0005831	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467	0.91	WithoutHomologyUBERON_0004535	MP_0008495--ZP_0005831	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465
