Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:2152844	NCBI_gene:56606	-1	2.19	WithHomologyUBERON_0001008	MP_0011423--HP_0003537	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001008	3.85	WithoutHomologyGO_0034641	MP_0008821--HP_0003537	WithoutHomologyGO_1901564,WithoutHomologyUBERON_0006314,WithoutHomologyGO_0044710,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0071704,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_1901360,WithoutHomologyGO_0044699,WithoutHomologyGO_0006807,WithoutHomologyGO_0044237,WithoutHomologyGO_0034641,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0044238,WithoutHomologyGO_0044763,WithoutHomologyGO_0008150,WithoutHomologyGO_0006725,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0044281,WithoutHomologyUBERON_0000179,WithoutHomologyUBERON_0000178,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009987
MGI:98769	NCBI_gene:3195	-1	1.52	WithHomologyUBERON_0002390	MP_0000690--HP_0001871	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0002390,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062	2.05	WithoutHomologyCL_0000738	MP_0005013--HP_0006727	WithoutHomologyCL_0000219,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyCL_0000738,WithoutHomologyGO_0044767,WithoutHomologyCL_0000548
MGI:1276109	NCBI_gene:9076	0	3.97	WithHomologyUBERON_0003055	MP_0001242--HP_0001036	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0006914,WithHomologyUBERON_0000014,WithHomologyUBERON_0002097,WithHomologyUBERON_3000961,WithHomologyUBERON_0002416,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithHomologyUBERON_0004121,WithHomologyUBERON_0000487,WithHomologyUBERON_0010371,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001003,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0003055,WithHomologyUBERON_0000479,WithHomologyUBERON_0000490,WithHomologyUBERON_0003102,WithHomologyUBERON_0007376	3.97	WithoutHomologyUBERON_0003055	MP_0001242--HP_0001036	WithoutHomologyUBERON_3000961,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000014,WithoutHomologyUBERON_0003055,WithoutHomologyUBERON_0002027,WithoutHomologyUBERON_0000119,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000490,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0007376,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002416,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0001003,WithoutHomologyUBERON_0000487,WithoutHomologyUBERON_0013754,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002097
MGI:108417	NCBI_gene:4902	-1	4.5	WithHomologyUBERON_0002410	MP_0008315--HP_0004362	WithHomologyUBERON_0003714,WithHomologyUBERON_0010000,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000045,WithHomologyUBERON_0002410,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000479,WithHomologyUBERON_0011216	5.01	WithoutHomologyUBERON_0001808	MP_0008315--HP_0004362	WithoutHomologyUBERON_0003338,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000011,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000467,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001808,WithoutHomologyUBERON_0002410,WithoutHomologyUBERON_0003714,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000045,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0001805,WithoutHomologyUBERON_0000477
MGI:2385254	NCBI_gene:2998	-1	1.46	WithHomologyUBERON_0000178	MP_0010080--HP_0011015	WithHomologyUBERON_0000463,WithHomologyUBERON_0006314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0000178,WithHomologyUBERON_0000179,WithHomologyBFO_0000040	2.95	WithoutHomologyGO_0044710	MP_0003383--HP_0001946	WithoutHomologyGO_0071704,WithoutHomologyGO_0044710,WithoutHomologyGO_0008150,WithoutHomologyGO_0008152,WithoutHomologyGO_0044699
MGI:103123	NCBI_gene:5269	0	0	None			0	None		
MGI:88470	NCBI_gene:1312	-1	2.85	WithHomologyUBERON_0000478	MP_0004256--HP_0001537	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000478,WithHomologyUBERON_0000468,WithHomologyUBERON_0000922,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062	2.94	WithoutHomologyUBERON_0000323	MP_0004256--HP_0001537	WithoutHomologyGO_0008150,WithoutHomologyGO_0043009,WithoutHomologyUBERON_0000922,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000323,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0032502,WithoutHomologyGO_0009790,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0009792,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000468,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000478,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0001701
MGI:97532	NCBI_gene:5160	-1	4.01	WithHomologyUBERON_0005340	MP_0000781--HP_0007370	WithHomologyBFO_0000040,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0005340,WithHomologyUBERON_0001018,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0002473,WithHomologyUBERON_0000467,WithHomologyUBERON_0011215,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0002336,WithHomologyUBERON_0001890,WithHomologyUBERON_0001893,WithHomologyUBERON_0010314,WithHomologyUBERON_0005162,WithHomologyUBERON_0000122,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0007702,WithHomologyUBERON_0001020,WithHomologyUBERON_0010000,WithHomologyUBERON_0002780,WithHomologyUBERON_0000477,WithHomologyUBERON_0004121,WithHomologyUBERON_0005970	4.29	WithoutHomologyUBERON_0011300	MP_0004079--HP_0002007	WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0001890,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0003528,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0002780,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002020,WithoutHomologyUBERON_0019264,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0011300,WithoutHomologyUBERON_0011215,WithoutHomologyUBERON_0001062
MGI:104978	NCBI_gene:9420	1	2.11	WithHomologyUBERON_0002365	MP_0000628--HP_0001394	WithHomologyBFO_0000040,WithHomologyUBERON_0002530,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0002365,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	2.1	WithoutHomologyUBERON_0002365	MP_0000628--HP_0001394	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0002365,WithoutHomologyUBERON_0001062
MGI:1914953	NCBI_gene:84623	0	0.78	WithHomologyUBERON_0001016	MP_0011679--HP_0001249	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	0.78	WithoutHomologyUBERON_0001016	MP_0011679--HP_0001249	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:1202301	NCBI_gene:83737	-1	2.88	WithHomologyUBERON_0002106	MP_0008476--HP_0001743	WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithHomologyUBERON_0004177,WithHomologyUBERON_0004535,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0002390,WithHomologyUBERON_0017672,WithHomologyUBERON_0004111,WithHomologyUBERON_0013765,WithHomologyUBERON_0002106,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0001473,WithHomologyUBERON_0002405,WithHomologyUBERON_0000477,WithHomologyUBERON_0001981,WithHomologyUBERON_0005173,WithHomologyUBERON_0005172,WithHomologyUBERON_0002075,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0005057	2.91	WithoutHomologyUBERON_0002106	MP_0008476--HP_0001744	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0006558,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0002106,WithoutHomologyUBERON_0017672,WithoutHomologyUBERON_0013765,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0001473,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0005173,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0005057,WithoutHomologyUBERON_0005172,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000916,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0001062
MGI:1202306	NCBI_gene:3060	-1	3.19	WithHomologyUBERON_0002349	MP_0002626--HP_0001695	WithHomologyBFO_0000040,WithHomologyUBERON_0007100,WithHomologyUBERON_0004535,WithHomologyUBERON_0018260,WithHomologyUBERON_0005181,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004120,WithHomologyUBERON_0010314,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0005983,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002349,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	3.43	WithoutHomologyGO_0003015	MP_0002626--HP_0001695	WithoutHomologyUBERON_0005983,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002349,WithoutHomologyGO_0003015,WithoutHomologyUBERON_0004923,WithoutHomologyGO_0044699,WithoutHomologyGO_0003013,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000064,WithoutHomologyGO_0060047,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0018260,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0003008,WithoutHomologyUBERON_0000061
MGI:2147913	NCBI_gene:3547	0	0	None			0	None		
MGI:1202304	NCBI_gene:27232	-1	2.3	WithHomologyUBERON_0006925	MP_0000599--HP_0002240	WithHomologyUBERON_0005173,WithHomologyBFO_0000040,WithHomologyUBERON_0002530,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0002107,WithHomologyUBERON_0002368,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0006925,WithHomologyUBERON_0005172,WithHomologyUBERON_0004119,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0002365,WithHomologyUBERON_0002423,WithHomologyUBERON_0013765,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	3.94	WithoutHomologyGO_0006520	MP_0005311--HP_0010901	WithoutHomologyGO_1901564,WithoutHomologyGO_0043436,WithoutHomologyGO_0044237,WithoutHomologyGO_0006520,WithoutHomologyGO_0065007,WithoutHomologyGO_0044281,WithoutHomologyGO_0019752,WithoutHomologyGO_0071704,WithoutHomologyGO_0006082,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_0044238,WithoutHomologyGO_0044763,WithoutHomologyGO_0044710,WithoutHomologyGO_0008152,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_0009987,WithoutHomologyGO_0006807
MGI:97535	NCBI_gene:5173	0	3.22	WithHomologyUBERON_0002037	MP_0004098--HP_0001272	WithHomologyBFO_0000040,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001895,WithHomologyUBERON_0002028,WithHomologyUBERON_0004732,WithHomologyUBERON_0004733,WithHomologyUBERON_0010314,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000063,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0002680,WithHomologyUBERON_0004121,WithHomologyUBERON_0000481,WithHomologyUBERON_0002037	3.22	WithoutHomologyUBERON_0002037	MP_0004098--HP_0001272	WithoutHomologyUBERON_0001895,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0002680,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002028,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004733,WithoutHomologyUBERON_0004732,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0002037,WithoutHomologyUBERON_0000465
MGI:2150016	NCBI_gene:161742	-1	1.95	WithHomologyUBERON_0003129	MP_0000435--HP_0000277	WithHomologyUBERON_0000477,WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0003129,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000075,WithHomologyUBERON_0000033,WithHomologyUBERON_0003128,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0001434,WithHomologyUBERON_0011676,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000,WithHomologyUBERON_0011216	1.96	WithoutHomologyUBERON_0002384	MP_0008764--HP_0200013	WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002384,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479
MGI:2443298	NCBI_gene:54790	1	4.21	WithHomologyUBERON_0003513	MP_0008989--HP_0001677	WithHomologyUBERON_0000055,WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0001981,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003513,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0004535,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0010000	3.47	WithoutHomologyUBERON_0003513	MP_0008989--HP_0001677	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0001981,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0003513,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465
MGI:102548	NCBI_gene:7249	-1	3.21	WithHomologyUBERON_0002049	MP_0002047--HP_0100742	WithHomologyUBERON_0000055,WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001062,WithHomologyUBERON_0001981,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0004535,WithHomologyUBERON_0002049,WithHomologyUBERON_0004111,WithHomologyBFO_0000040	4.62	WithoutHomologyCL_0000127	MP_0003354--HP_0009592	WithoutHomologyCL_0000243,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyCL_0000126,WithoutHomologyCL_0000127,WithoutHomologyGO_0005623,WithoutHomologyCL_0000125,WithoutHomologyUBERON_0010313,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000255,WithoutHomologyUBERON_0001016,WithoutHomologyCL_0000095,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyCL_0002371,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0000548
MGI:2443455	NCBI_gene:29940	-1	1.27	WithHomologyUBERON_0001434	MP_0001258--HP_0001155	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001434	1.82	WithoutHomologyUBERON_0000026	MP_0000585--HP_0001155	WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465
MGI:104288	NCBI_gene:5395	0	3.24	WithHomologyUBERON_0002046	MP_0002024--HP_0100031	WithHomologyUBERON_0000467,WithHomologyUBERON_0002530,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001062,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004119,WithHomologyUBERON_0002368,WithHomologyUBERON_0002046,WithHomologyUBERON_0010314,WithHomologyUBERON_0010000	3.24	WithoutHomologyUBERON_0002046	MP_0002024--HP_0100031	WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0002530,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000468,WithoutHomologyUBERON_0002368,WithoutHomologyUBERON_0002046
MGI:1915775	NCBI_gene:132884	-1	4.21	WithHomologyUBERON_0002471	MP_0002764--HP_0002857	WithHomologyBFO_0000040,WithHomologyUBERON_0002091,WithHomologyUBERON_0010912,WithHomologyUBERON_0008784,WithHomologyUBERON_0011216,WithHomologyUBERON_0002471,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0010758,WithHomologyUBERON_0000152,WithHomologyUBERON_0004709,WithHomologyUBERON_0004708,WithHomologyUBERON_0000062,WithHomologyUBERON_0002534,WithHomologyUBERON_0000061,WithHomologyUBERON_0008897,WithHomologyUBERON_0001062,WithHomologyUBERON_0010538,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0001474,WithHomologyUBERON_0002529,WithHomologyUBERON_0003823,WithHomologyUBERON_0000026,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	4.85	WithoutHomologyUBERON_0002517	MP_0010029--HP_0000932	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002517,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000465
MGI:1277171	NCBI_gene:1641	0	3.03	WithHomologyUBERON_0001869	MP_0003240--HP_0001274	WithHomologyUBERON_0001869,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0000064,WithHomologyUBERON_0000061,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0001893,WithHomologyUBERON_0000955,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0001890,WithHomologyUBERON_0010000,WithHomologyUBERON_0002780	3.03	WithoutHomologyUBERON_0001869	MP_0003240--HP_0001274	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002780,WithoutHomologyUBERON_0001890,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0001869,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000481
