Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
ZFIN:ZDB-GENE-020102-1	NCBI_gene:7852	-1	1.89	WithHomologyUBERON_0002075	ZP_0002010--HP_0002088	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0002075,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062	2.12	WithoutHomologyGO_0030154	ZP_0002001--HP_0004315	WithoutHomologyGO_0005623,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0009987,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048856,WithoutHomologyGO_0030154,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0008152,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869
ZFIN:ZDB-GENE-980526-110	NCBI_gene:3630	-1	0	None			1.34	WithoutHomologyGO_0007610	ZP_0002977--HP_0001250	WithoutHomologyGO_0050896,WithoutHomologyGO_0008150,WithoutHomologyGO_0007610
ZFIN:ZDB-GENE-070117-1989	NCBI_gene:26128	1	2.76	WithHomologyUBERON_0000122	ZP_0000076--HP_0007370	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0005162,WithHomologyUBERON_0000122	2.52	WithoutHomologyUBERON_0000122	ZP_0000076--HP_0007370	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000122,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000477
ZFIN:ZDB-GENE-030131-441	NCBI_gene:83700	0	1.85	WithHomologyUBERON_0005090	ZP_0003820--HP_0001276	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyUBERON_0010000	1.85	WithoutHomologyUBERON_0005090	ZP_0003820--HP_0001276	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005090,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062
ZFIN:ZDB-GENE-040801-95	NCBI_gene:549	-1	0	None			2.32	WithoutHomologyGO_0044238	ZP_0006843--HP_0011014	WithoutHomologyGO_0071704,WithoutHomologyGO_0065007,WithoutHomologyGO_0008152,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_0044238,WithoutHomologyGO_0008150
ZFIN:ZDB-GENE-010131-8	NCBI_gene:1509	-1	1.85	WithHomologyUBERON_0005090	ZP_0010776--HP_0001276	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyBFO_0000040	2.01	WithoutHomologyUBERON_0003102	ZP_0001390--HP_0000340	WithoutHomologyUBERON_0003102,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-040426-2331	NCBI_gene:6683	-1	0.82	WithHomologyUBERON_0000477	ZP_0003208--HP_0003690	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	2.39	WithoutHomologyUBERON_0011215	ZP_0003208--HP_0001347	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0011215,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000477
ZFIN:ZDB-GENE-040426-2338	NCBI_gene:161742	-1	1.14	WithHomologyUBERON_0004111	ZP_0000536--HP_0000347	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062,WithHomologyUBERON_0004111,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	1.3	WithoutHomologyUBERON_0000481	ZP_0000536--HP_0000218	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0011676,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061
ZFIN:ZDB-GENE-030131-7098	NCBI_gene:7454	-1	1.52	WithHomologyUBERON_0002390	ZP_0000563--HP_0002665	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0002390,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062	3.9	WithoutHomologyCL_0000775	ZP_0000563--HP_0005549	WithoutHomologyUBERON_0004535,WithoutHomologyCL_0000219,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000766,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyCL_0000094,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyCL_0000738,WithoutHomologyGO_0044767,WithoutHomologyCL_0000548,WithoutHomologyCL_0000775
ZFIN:ZDB-GENE-040426-2236	NCBI_gene:79947	0	3.28	WithHomologyUBERON_0001781	ZP_0006172--HP_0007703	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0001781,WithHomologyUBERON_0004923	3.28	WithoutHomologyUBERON_0001781	ZP_0006172--HP_0007703	WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004923,WithoutHomologyUBERON_0000966,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0005388,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001781,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-010406-5	NCBI_gene:1719	-1	1.19	WithHomologyUBERON_0005177	ZP_0000038--HP_0001392	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyBFO_0000040	1.63	WithoutHomologyGO_0048731	ZP_0001462--HP_0002059	WithoutHomologyGO_0048513,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000467,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0048856
ZFIN:ZDB-GENE-980526-44	NCBI_gene:8643	-1	4.01	WithHomologyUBERON_0000464	ZP_0009900--HP_0100612	WithHomologyUBERON_0000466,WithHomologyBFO_0000040,WithHomologyUBERON_0000464,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0004121,WithHomologyUBERON_0000061,WithHomologyUBERON_0000033,WithHomologyUBERON_0001062,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	4.77	WithoutHomologyGO_0001958	ZP_0004198--HP_0004280	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0044707,WithoutHomologyGO_0001958,WithoutHomologyUBERON_0001434,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0001503,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyGO_0036075
ZFIN:ZDB-GENE-000906-1	NCBI_gene:6710	-1	1.95	WithHomologyUBERON_0005172	ZP_0000863--HP_0001396	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005173,WithHomologyUBERON_0005172,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062	2.86	WithoutHomologyCL_0000232	ZP_0000396--HP_0004839	WithoutHomologyCL_0001035,WithoutHomologyCL_0000081,WithoutHomologyCL_0000329,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyCL_0000232,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000764,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyGO_0048468,WithoutHomologyCL_0002092,WithoutHomologyCL_0000988,WithoutHomologyGO_0009987,WithoutHomologyCL_0000548
ZFIN:ZDB-GENE-060503-723	NCBI_gene:55036	-1	2.02	WithHomologyUBERON_0000489	ZP_0001771--HP_0002205	WithHomologyUBERON_0000489,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062	3.77	WithoutHomologyGO_0005929	ZP_0005836--HP_0005938	WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0005929,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0042995,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0005575,WithoutHomologyGO_0043226
ZFIN:ZDB-GENE-031219-5	NCBI_gene:760	-1	0.17	WithHomologyUBERON_0000467	ZP_0005659--HP_0100763	WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0000465,WithHomologyUBERON_0000467,WithHomologyUBERON_0001062	2.36	WithoutHomologyGO_0044765	ZP_0005635--HP_0001903	WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0006810,WithoutHomologyGO_0044765,WithoutHomologyGO_0051234,WithoutHomologyGO_0051179,WithoutHomologyGO_1902578
ZFIN:ZDB-GENE-030131-780	NCBI_gene:1013	-1	0.17	WithHomologyBFO_0000040	ZP_0004423--HP_0000707	WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyBFO_0000040,WithHomologyUBERON_0001062	0.4	WithoutHomologyGO_0044699	ZP_0004420--HP_0001249	WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-031219-6	NCBI_gene:191	1	1.46	WithHomologyUBERON_0003103	ZP_0005663--HP_0001638	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000	1.22	WithoutHomologyUBERON_0003103	ZP_0000720--HP_0001638	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-030131-2348	NCBI_gene:9217	-1	2.18	WithHomologyCL_0002319	ZP_0003350--HP_0002529	WithHomologyGO_0005623,WithHomologyCL_0002319,WithHomologyCL_0000404,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyCL_0000255,WithHomologyGO_0005575,WithHomologyCL_0000000,WithHomologyUBERON_0000477,WithHomologyCL_0000003,WithHomologyUBERON_0000061,WithHomologyCL_0000393,WithHomologyUBERON_0000467,WithHomologyCL_0000211,WithHomologyUBERON_0001062,WithHomologyUBERON_0000465,WithHomologyUBERON_0001016,WithHomologyCL_0000548,WithHomologyCL_0002371,WithHomologyUBERON_0004121,WithHomologyBFO_0000040	3.2	WithoutHomologyGO_0009605	ZP_0002212--HP_0001265	WithoutHomologyGO_0050896,WithoutHomologyGO_0008150,WithoutHomologyGO_0009605
ZFIN:ZDB-GENE-980526-283	NCBI_gene:1959	1	3.25	WithHomologyUBERON_0001785	ZP_0007092--HP_0001291	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000467,WithHomologyUBERON_0000061,WithHomologyUBERON_0001785,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001021,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0005162,WithHomologyUBERON_0000122	2.97	WithoutHomologyUBERON_0001021	ZP_0007092--HP_0001291	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001021,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000122,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000012,WithoutHomologyUBERON_0005162
ZFIN:ZDB-GENE-980526-280	NCBI_gene:1747	-1	2.26	WithHomologyUBERON_0000166	ZP_0000911--HP_0011077	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000161,WithHomologyUBERON_0004906,WithHomologyUBERON_0000064,WithHomologyUBERON_0000166,WithHomologyUBERON_0000165,WithHomologyUBERON_0000061,WithHomologyUBERON_0011676,WithHomologyUBERON_0000033,WithHomologyUBERON_0013522,WithHomologyUBERON_0001062,WithHomologyUBERON_0001245,WithHomologyUBERON_0004921,WithHomologyUBERON_0004111,WithHomologyUBERON_0004121,WithHomologyUBERON_0010000	2.27	WithoutHomologyUBERON_0000165	ZP_0000911--HP_0011077	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000165,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0004121,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0004906
ZFIN:ZDB-GENE-000828-1	NCBI_gene:6334	-1	2.33	WithHomologyUBERON_0005162	ZP_0000845--HP_0008058	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0005162,WithHomologyUBERON_0000467	2.62	WithoutHomologyUBERON_0000012	ZP_0000844--HP_0008058	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000012
ZFIN:ZDB-GENE-980526-526	NCBI_gene:7471	-1	1.25	WithHomologyUBERON_0015212	ZP_0009978--HP_0000591	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676	1.62	WithoutHomologyUBERON_0010313	ZP_0001037--HP_0000592	WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010313,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-021226-1	NCBI_gene:3912	0	3.78	WithHomologyUBERON_0002298	ZP_0000799--HP_0002365	WithHomologyBFO_0000040,WithHomologyUBERON_0002298,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0000467	3.78	WithoutHomologyUBERON_0002298	ZP_0000799--HP_0002365	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002298
ZFIN:ZDB-GENE-990415-8	NCBI_gene:5076	1	3.88	WithHomologyUBERON_0006555	ZP_0005565--HP_0000076	WithHomologyUBERON_0004111,WithHomologyUBERON_0000467,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0001062,WithHomologyUBERON_0006555,WithHomologyUBERON_0000061,WithHomologyUBERON_0004120,WithHomologyUBERON_0000025,WithHomologyUBERON_0001008,WithHomologyUBERON_0010000	3.79	WithoutHomologyUBERON_0018707	ZP_0000411--HP_0000009	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000489,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0018707
ZFIN:ZDB-GENE-030131-2281	NCBI_gene:1282	-1	3.79	WithHomologyUBERON_0002316	ZP_0003331--HP_0006859	WithHomologyUBERON_0011215,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0002316,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithHomologyUBERON_0010000,WithHomologyUBERON_0005162,WithHomologyUBERON_0000467	5.37	WithoutHomologyUBERON_0019261	ZP_0003331--HP_0006859	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0005162,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0004121,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0011215,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003544,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0019261,WithoutHomologyUBERON_0002316
ZFIN:ZDB-GENE-061110-61	NCBI_gene:4952	-1	3.79	WithHomologyUBERON_0002316	ZP_0008489--HP_0002518	WithHomologyUBERON_0011215,WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0002316,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0005162,WithHomologyUBERON_0000467	4.77	WithoutHomologyGO_0042221	ZP_0008474--HP_0100512	WithoutHomologyGO_0042221,WithoutHomologyGO_0050896,WithoutHomologyGO_0008150
ZFIN:ZDB-GENE-030131-8003	NCBI_gene:51062	-1	2.74	WithHomologyUBERON_0011215	ZP_0004467--HP_0007370	WithHomologyBFO_0000040,WithHomologyUBERON_0000477,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyUBERON_0005162,WithHomologyUBERON_0011215	3.83	WithoutHomologyGO_0030424	ZP_0004467--HP_0003477	WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyGO_0044464,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyGO_0043005,WithoutHomologyCL_0000255,WithoutHomologyGO_0030424,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000540,WithoutHomologyGO_0042995,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000548,WithoutHomologyGO_0097458
